applicant_id,variant,channel,risk_band,days_since_start,missing_doc_type,delivered,clicked_24h,responded_72h,doc_submitted_72h,app_completed_7d,unsub_7d,complaint_7d,support_contact_7d
103422,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
103423,B,sms,low,2,both,1,0,0,0,0,0,0,0
103424,original,email,medium,3,paystub,1,0,0,0,0,0,0,0
103425,B,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
103426,A,sms,low,3,paystub,1,0,0,0,0,0,0,0
103427,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
103428,A,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
103429,B,email,medium,1,paystub,1,0,0,0,0,0,0,0
103430,A,sms,low,4,paystub,1,1,0,0,0,0,0,0
103431,A,sms,low,1,bank_statement,1,0,1,0,0,0,0,0
103432,B,email,medium,3,paystub,1,0,0,0,0,0,0,0
103433,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103434,A,email,medium,3,paystub,1,1,0,0,0,0,0,0
103435,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
103436,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
103437,original,email,high,5,both,1,0,0,0,1,0,0,0
103438,A,sms,medium,1,bank_statement,1,0,0,1,0,0,0,0
103439,B,email,medium,1,bank_statement,1,1,0,0,0,0,0,0
103440,B,sms,high,4,bank_statement,1,0,0,0,0,0,0,0
103441,A,email,medium,3,both,1,0,0,0,0,0,0,0
103442,A,sms,medium,1,bank_statement,1,1,1,0,0,0,0,0
103443,original,sms,high,5,both,1,0,0,0,0,0,0,0
103444,B,sms,medium,3,bank_statement,1,1,0,0,0,0,0,0
103445,B,sms,medium,1,paystub,1,0,0,1,1,0,0,1
103446,A,sms,low,4,both,1,0,0,0,0,0,0,0
103447,B,sms,high,2,both,1,0,0,0,0,0,0,0
103448,B,sms,low,2,paystub,1,1,0,0,0,0,0,0
103449,A,sms,low,4,bank_statement,1,0,0,1,1,0,0,0
103450,original,sms,low,3,bank_statement,1,1,1,0,0,0,0,0
103451,A,sms,low,3,paystub,1,1,1,0,0,0,0,0
103452,B,sms,low,4,both,1,0,0,0,0,0,0,0
103453,B,email,high,4,bank_statement,1,0,0,0,0,0,0,0
103454,A,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
103455,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
103456,original,sms,medium,2,paystub,1,0,1,0,1,0,0,0
103457,A,email,medium,2,paystub,1,0,0,0,0,0,0,0
103458,B,sms,medium,5,paystub,1,1,0,0,0,0,0,0
103459,B,sms,low,4,bank_statement,1,1,0,0,0,0,0,0
103460,A,sms,high,2,both,1,0,0,0,0,0,0,0
103461,original,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
103462,original,email,low,2,paystub,0,0,0,0,0,0,0,0
103463,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
103464,A,sms,medium,4,bank_statement,1,0,0,0,0,0,0,0
103465,original,email,medium,4,bank_statement,1,0,0,0,0,0,0,0
103466,B,sms,low,4,both,1,0,0,0,1,0,0,0
103467,A,email,low,3,both,1,0,0,0,0,0,0,0
103468,B,sms,medium,1,both,1,0,0,0,0,0,0,0
103469,B,email,medium,4,paystub,1,0,0,0,0,0,0,0
103470,original,email,low,2,both,1,0,0,0,0,0,0,0
103471,original,sms,high,1,paystub,1,0,0,0,1,0,0,0
103472,B,email,high,5,bank_statement,1,0,0,0,1,0,0,0
103473,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
103474,B,sms,medium,3,bank_statement,1,0,0,1,0,0,0,0
103475,B,sms,low,1,paystub,1,0,0,1,1,0,0,0
103476,B,sms,medium,1,bank_statement,1,0,0,1,1,0,0,0
103477,B,email,low,2,paystub,0,0,0,0,0,0,0,0
103478,A,sms,low,3,paystub,1,0,0,0,0,0,0,0
103479,A,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
103480,A,sms,high,4,both,1,0,0,0,0,0,0,0
103481,original,sms,low,3,both,1,0,0,0,0,0,0,0
103482,A,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
103483,original,sms,low,4,paystub,1,0,0,1,0,0,0,0
103484,B,email,medium,3,paystub,1,0,0,1,0,0,0,0
103485,A,email,medium,5,paystub,1,0,0,0,0,0,0,0
103486,A,email,medium,4,both,1,0,0,0,0,0,0,1
103487,A,email,medium,1,paystub,1,0,0,0,0,0,0,0
103488,original,sms,medium,5,both,1,0,0,0,0,0,0,0
103489,original,sms,medium,1,bank_statement,1,1,0,0,0,0,0,0
103490,A,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
103491,original,sms,medium,3,both,1,0,0,0,0,0,0,0
103492,A,sms,high,3,paystub,1,0,0,0,0,0,0,0
103493,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103494,B,sms,low,1,both,1,0,0,0,0,0,0,0
103495,A,sms,low,1,bank_statement,1,0,0,0,0,0,0,1
103496,original,email,high,4,paystub,1,0,0,1,0,0,0,0
103497,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
103498,B,sms,low,3,both,1,0,0,1,0,0,0,0
103499,original,sms,high,5,paystub,1,0,0,1,0,0,0,0
103500,B,email,high,2,both,1,0,0,0,0,0,0,0
103501,original,email,high,4,paystub,1,0,0,0,0,0,0,0
103502,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103503,B,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
103504,original,email,low,4,bank_statement,1,1,0,0,0,0,0,0
103505,B,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
103506,A,email,low,1,both,1,0,1,0,0,0,0,0
103507,B,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
103508,A,sms,low,4,both,1,0,0,0,0,0,0,0
103509,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
103510,original,sms,high,2,paystub,1,0,0,0,0,0,0,0
103511,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
103512,original,email,low,4,paystub,1,0,0,0,0,0,0,0
103513,B,email,low,4,bank_statement,1,0,1,0,0,0,0,0
103514,B,email,high,2,bank_statement,1,0,0,0,0,0,0,0
103515,B,sms,low,2,both,1,0,0,0,0,0,0,0
103516,B,sms,low,3,paystub,1,1,0,0,0,0,0,0
103517,original,sms,low,1,paystub,1,0,0,0,0,0,0,1
103518,A,sms,high,3,both,1,0,0,0,0,0,0,0
103519,original,sms,low,3,both,1,0,0,1,1,0,0,0
103520,original,sms,low,4,both,1,0,0,0,0,0,0,0
103521,original,sms,low,1,both,1,0,0,0,0,0,0,0
103522,A,email,high,2,bank_statement,1,0,0,0,0,0,0,0
103523,original,sms,low,2,both,1,0,0,0,1,0,0,0
103524,original,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
103525,original,sms,low,3,both,1,0,1,0,0,0,0,0
103526,original,sms,high,2,paystub,1,0,0,0,0,0,0,1
103527,B,email,medium,1,both,1,0,0,0,0,0,0,0
103528,B,email,medium,3,bank_statement,1,0,0,0,0,0,0,0
103529,B,sms,low,5,paystub,1,0,0,1,0,0,0,0
103530,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
103531,original,sms,low,3,both,1,0,0,0,0,0,0,0
103532,B,sms,medium,5,bank_statement,0,0,0,0,0,0,0,0
103533,original,email,high,2,both,1,0,0,1,0,0,0,0
103534,original,sms,low,2,paystub,1,0,0,1,1,0,0,0
103535,original,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
103536,original,email,low,5,paystub,1,0,0,0,0,0,0,0
103537,original,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
103538,A,sms,low,2,bank_statement,1,0,1,0,0,0,0,0
103539,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103540,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
103541,original,sms,medium,1,paystub,1,1,1,1,0,0,0,0
103542,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
103543,original,sms,medium,5,both,1,0,1,0,0,0,0,0
103544,A,email,medium,1,paystub,1,0,0,1,1,0,0,0
103545,B,email,low,2,paystub,1,0,0,0,0,0,0,0
103546,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103547,original,sms,low,4,both,1,0,0,1,0,0,0,0
103548,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
103549,original,sms,medium,1,paystub,1,0,0,0,0,0,0,0
103550,A,email,medium,4,bank_statement,1,1,0,0,0,0,0,0
103551,B,sms,medium,4,both,1,0,0,1,0,0,0,0
103552,original,sms,low,5,bank_statement,1,0,0,0,0,0,0,0
103553,A,sms,medium,1,paystub,1,0,0,0,0,0,0,1
103554,A,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
103555,original,sms,medium,5,both,1,1,0,0,0,0,0,0
103556,A,email,low,4,bank_statement,0,0,0,0,0,0,0,0
103557,original,email,medium,4,paystub,1,0,0,0,0,0,0,0
103558,A,email,medium,3,paystub,1,0,0,1,1,0,0,0
103559,original,email,low,3,both,1,0,0,0,0,0,0,0
103560,A,email,medium,4,bank_statement,0,0,0,0,0,0,0,0
103561,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103562,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
103563,original,email,medium,4,bank_statement,1,0,0,0,0,0,0,0
103564,A,sms,high,1,paystub,1,0,0,0,0,0,0,0
103565,A,sms,low,2,paystub,1,0,0,1,0,0,0,0
103566,B,sms,low,2,both,1,1,0,0,0,0,0,0
103567,A,sms,medium,4,paystub,1,0,0,0,0,0,0,0
103568,B,sms,medium,4,paystub,1,0,0,0,0,0,0,0
103569,B,sms,low,3,both,1,0,0,0,0,0,0,0
103570,B,sms,high,4,paystub,1,0,0,0,0,0,0,0
103571,original,email,medium,2,bank_statement,1,1,0,0,0,0,0,0
103572,A,sms,low,4,bank_statement,1,0,0,1,1,0,0,0
103573,B,email,low,1,both,1,0,0,1,0,0,0,0
103574,B,sms,medium,3,both,1,0,0,0,0,0,0,0
103575,B,sms,medium,1,bank_statement,1,1,0,1,0,0,0,0
103576,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
103577,original,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
103578,A,sms,low,2,both,1,1,0,0,0,0,0,0
103579,B,email,medium,4,paystub,1,0,0,0,0,0,0,0
103580,A,email,low,2,both,1,0,0,0,0,0,0,0
103581,A,email,high,1,paystub,1,0,0,0,0,0,0,0
103582,B,sms,medium,5,paystub,1,0,0,1,1,0,0,0
103583,A,sms,low,2,paystub,1,1,0,0,0,0,0,0
103584,B,sms,high,5,paystub,1,0,0,1,1,0,0,0
103585,A,sms,low,5,both,1,0,0,1,1,0,0,0
103586,original,sms,medium,2,both,1,0,0,0,0,0,0,0
103587,A,sms,high,1,bank_statement,1,1,0,0,0,0,0,0
103588,B,sms,medium,3,bank_statement,1,1,0,0,0,0,0,1
103589,original,sms,high,4,bank_statement,1,0,0,0,0,0,0,0
103590,original,sms,high,2,both,1,0,0,0,1,0,0,1
103591,B,sms,high,1,both,1,0,0,0,0,0,0,0
103592,original,sms,low,4,paystub,1,0,0,0,0,0,0,0
103593,A,email,low,2,bank_statement,1,0,0,1,0,0,0,0
103594,A,sms,medium,1,bank_statement,1,0,0,0,1,0,0,0
103595,A,sms,medium,5,both,1,0,0,0,0,0,0,0
103596,A,sms,medium,5,bank_statement,1,1,0,0,0,0,0,0
103597,original,sms,low,2,both,1,1,0,0,0,0,0,0
103598,A,email,high,1,both,1,0,0,0,0,0,0,0
103599,A,email,high,3,bank_statement,1,0,0,0,0,0,0,0
103600,A,sms,low,2,both,1,0,0,0,0,0,0,1
103601,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103602,A,email,low,4,paystub,1,0,0,1,0,0,0,0
103603,original,sms,low,5,both,1,0,0,0,1,0,0,0
103604,original,email,medium,2,paystub,1,0,0,0,0,0,0,0
103605,original,sms,high,3,paystub,1,0,0,0,0,0,0,0
103606,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103607,B,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
103608,original,sms,medium,1,both,1,0,0,0,0,0,0,0
103609,B,sms,low,1,both,1,0,0,0,0,0,0,0
103610,B,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
103611,A,sms,medium,4,bank_statement,1,0,0,1,1,0,0,0
103612,original,email,high,2,bank_statement,1,0,0,1,1,0,0,0
103613,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
103614,B,sms,medium,2,paystub,1,1,0,0,0,0,0,0
103615,A,email,low,3,bank_statement,1,0,1,0,0,0,0,0
103616,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103617,A,sms,low,1,paystub,1,0,0,0,0,0,0,0
103618,B,email,low,1,both,1,0,0,0,0,0,0,0
103619,B,email,low,1,bank_statement,1,0,0,0,0,0,0,0
103620,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
103621,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
103622,original,email,medium,4,paystub,1,1,0,0,0,0,0,0
103623,original,email,low,5,paystub,1,0,0,0,0,0,0,0
103624,B,email,low,1,both,1,0,0,0,0,0,0,0
103625,original,sms,medium,2,both,1,0,0,0,0,0,0,0
103626,original,sms,low,2,paystub,1,1,0,0,0,0,0,0
103627,original,sms,low,5,both,1,0,0,0,0,0,0,0
103628,B,email,medium,1,paystub,1,0,0,0,0,0,0,0
103629,B,email,low,3,paystub,1,0,0,0,0,0,0,0
103630,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
103631,B,sms,low,2,paystub,1,0,0,1,0,0,0,0
103632,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103633,A,email,high,1,both,1,0,0,0,0,0,0,0
103634,A,sms,low,1,paystub,1,0,0,1,0,0,0,0
103635,original,sms,medium,1,paystub,1,0,0,1,1,0,0,0
103636,A,sms,medium,2,bank_statement,1,0,0,1,1,0,0,0
103637,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
103638,original,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
103639,original,email,high,3,bank_statement,1,0,0,0,0,0,0,0
103640,original,email,high,1,paystub,1,0,0,0,0,0,0,0
103641,original,sms,low,1,bank_statement,1,0,0,1,0,0,0,0
103642,B,sms,low,4,paystub,1,1,0,0,0,0,0,0
103643,A,email,medium,2,paystub,1,0,0,1,1,0,0,0
103644,A,sms,low,5,paystub,1,0,0,0,0,0,0,0
103645,B,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
103646,original,email,low,1,bank_statement,1,0,0,1,1,0,0,0
103647,A,email,low,4,bank_statement,1,0,1,0,0,0,0,0
103648,A,email,low,3,bank_statement,1,0,0,1,1,0,0,0
103649,A,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
103650,B,sms,medium,4,paystub,1,1,0,1,0,0,0,0
103651,B,sms,medium,2,both,1,0,0,0,0,0,0,0
103652,A,sms,low,3,both,1,0,0,0,0,0,0,0
103653,B,email,low,3,bank_statement,1,0,0,0,0,0,0,0
103654,original,sms,medium,4,paystub,1,1,0,0,0,0,0,0
103655,original,email,low,3,bank_statement,1,0,0,1,1,0,0,0
103656,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103657,A,sms,low,2,bank_statement,1,1,0,0,0,0,0,0
103658,A,email,low,5,paystub,1,0,0,1,1,0,0,0
103659,A,sms,high,1,bank_statement,1,1,0,1,0,0,0,0
103660,B,sms,medium,2,paystub,1,0,0,0,1,0,0,0
103661,A,sms,low,2,both,1,0,0,0,0,0,0,0
103662,A,sms,medium,1,paystub,1,0,1,0,0,0,0,0
103663,original,sms,low,1,bank_statement,1,1,0,0,0,0,0,0
103664,original,sms,low,2,both,1,0,0,1,1,0,0,0
103665,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
103666,A,email,medium,4,both,1,0,0,0,1,0,0,0
103667,B,sms,low,2,paystub,1,0,0,0,0,0,0,0
103668,original,sms,low,3,both,1,0,0,0,0,0,0,0
103669,original,sms,low,2,both,1,1,0,1,0,0,0,0
103670,A,sms,low,4,paystub,1,1,0,0,0,0,0,0
103671,original,sms,medium,3,both,1,0,0,0,0,0,0,0
103672,original,sms,high,1,paystub,1,0,0,0,0,0,0,0
103673,B,sms,medium,2,paystub,1,0,0,1,0,0,0,0
103674,original,email,medium,4,paystub,1,0,0,0,0,0,0,0
103675,A,email,high,3,paystub,1,0,0,0,1,0,0,0
103676,original,email,low,5,bank_statement,1,1,0,0,0,0,0,0
103677,original,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103678,A,sms,low,5,both,1,0,0,0,0,0,0,0
103679,B,email,low,2,paystub,1,0,0,0,0,0,0,0
103680,A,sms,low,1,both,1,1,0,0,0,0,0,0
103681,B,email,low,2,paystub,1,0,0,0,0,0,0,0
103682,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103683,B,sms,medium,3,bank_statement,1,0,0,0,0,0,0,0
103684,original,email,high,5,both,1,0,0,0,0,0,0,0
103685,B,email,low,5,both,1,0,0,0,0,0,0,0
103686,A,email,low,3,bank_statement,1,0,0,1,1,0,0,0
103687,B,email,medium,2,paystub,1,0,0,1,1,0,0,0
103688,A,sms,low,5,paystub,1,0,0,0,0,0,0,0
103689,original,sms,low,3,bank_statement,1,0,0,0,0,0,0,0
103690,original,email,low,5,bank_statement,1,0,0,0,0,0,0,0
103691,B,sms,medium,5,paystub,1,0,0,0,1,0,0,0
103692,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
103693,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
103694,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103695,A,sms,low,4,paystub,1,0,0,0,0,0,0,0
103696,original,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
103697,B,email,high,3,paystub,1,0,0,1,0,0,0,0
103698,B,email,medium,1,paystub,1,0,0,0,0,0,0,0
103699,B,sms,low,1,both,1,0,0,1,1,0,0,0
103700,original,sms,medium,5,bank_statement,1,0,0,0,0,0,0,0
103701,A,sms,low,2,both,1,0,0,0,0,0,0,0
103702,B,sms,high,3,paystub,1,0,0,0,0,0,0,0
103703,original,sms,high,5,both,1,0,0,0,0,0,0,0
103704,B,sms,low,4,paystub,1,0,0,0,0,0,0,0
103705,B,sms,medium,3,both,1,0,0,0,0,0,0,0
103706,B,sms,medium,2,paystub,1,0,0,1,0,0,0,0
103707,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
103708,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
103709,original,sms,medium,3,paystub,0,0,0,0,0,0,0,0
103710,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103711,original,sms,medium,4,both,1,0,0,0,0,0,0,0
103712,B,email,medium,5,paystub,1,0,0,0,0,0,0,0
103713,B,sms,low,5,bank_statement,1,0,0,1,1,0,0,0
103714,A,email,low,2,both,1,1,0,0,0,0,0,0
103715,B,sms,medium,2,bank_statement,1,0,0,1,1,0,0,0
103716,original,email,low,1,paystub,1,0,0,0,0,0,0,1
103717,A,sms,high,2,both,1,0,0,0,0,1,0,0
103718,original,email,low,2,paystub,1,0,0,0,0,0,0,0
103719,A,sms,low,3,bank_statement,1,0,0,1,0,0,0,0
103720,original,email,low,1,both,1,0,0,0,0,0,0,0
103721,A,sms,medium,2,paystub,1,0,0,1,0,0,0,0
103722,B,sms,medium,3,bank_statement,1,1,0,0,0,0,0,0
103723,B,email,low,1,paystub,1,0,0,0,0,0,0,0
103724,original,sms,low,1,paystub,1,0,0,1,0,0,0,0
103725,A,email,high,2,paystub,1,0,1,0,0,0,0,0
103726,B,sms,low,3,both,1,0,1,0,0,0,0,0
103727,original,sms,low,3,both,1,0,0,0,0,0,0,0
103728,original,email,low,2,paystub,1,0,1,0,0,0,0,0
103729,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103730,A,sms,low,1,paystub,1,1,0,0,0,0,0,0
103731,original,email,low,1,bank_statement,1,1,0,0,0,0,0,0
103732,B,email,low,1,both,1,0,0,0,0,0,0,0
103733,A,email,high,4,both,1,0,0,0,0,0,0,0
103734,A,sms,low,1,both,1,0,0,0,0,0,0,0
103735,original,sms,medium,1,bank_statement,1,1,1,0,0,0,0,0
103736,A,sms,medium,1,paystub,1,0,0,0,0,0,0,0
103737,A,sms,low,2,paystub,1,0,0,0,0,0,0,0
103738,B,email,medium,2,bank_statement,1,0,0,0,0,0,0,0
103739,B,sms,low,1,bank_statement,1,0,0,0,0,0,0,0
103740,A,sms,low,1,both,1,0,0,0,0,0,0,0
103741,B,sms,high,5,paystub,1,0,0,0,0,0,0,1
103742,B,email,medium,5,paystub,1,1,0,0,0,0,0,0
103743,B,email,high,4,bank_statement,1,0,0,0,0,0,0,0
103744,original,sms,high,2,both,1,0,0,0,0,0,0,1
103745,original,sms,low,2,both,1,0,0,0,0,0,0,0
103746,original,email,low,3,paystub,1,0,0,0,0,0,0,0
103747,A,sms,low,2,both,1,0,0,0,0,0,0,0
103748,A,sms,high,2,bank_statement,1,0,0,0,0,0,0,0
103749,A,sms,high,3,paystub,1,0,0,0,0,0,0,0
103750,B,sms,medium,2,paystub,1,0,0,0,0,0,0,0
103751,B,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103752,B,email,low,2,bank_statement,1,0,1,0,0,0,0,0
103753,original,sms,high,4,bank_statement,1,1,0,0,0,0,0,0
103754,B,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
103755,original,email,low,3,paystub,1,0,0,1,1,0,0,0
103756,original,email,low,2,paystub,1,1,0,0,0,0,0,0
103757,original,sms,low,4,both,1,0,0,0,0,0,0,0
103758,A,sms,low,5,bank_statement,1,1,0,0,0,0,0,0
103759,A,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
103760,B,sms,medium,2,paystub,1,0,0,1,0,0,1,0
103761,original,sms,medium,4,paystub,1,0,0,0,0,0,0,0
103762,B,sms,low,3,paystub,1,1,1,0,0,0,0,0
103763,A,sms,low,4,paystub,1,0,0,1,0,0,0,0
103764,original,sms,low,3,bank_statement,1,0,1,0,0,0,0,0
103765,A,sms,medium,4,both,1,0,0,0,0,0,0,0
103766,original,sms,medium,3,paystub,1,1,0,0,0,0,0,0
103767,A,sms,low,1,both,1,0,0,1,1,0,0,0
103768,A,sms,low,2,bank_statement,1,0,0,1,0,0,0,0
103769,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103770,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103771,A,sms,medium,3,paystub,1,0,0,0,0,0,0,0
103772,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
103773,A,sms,low,1,paystub,1,1,0,1,0,0,0,0
103774,B,email,high,2,paystub,1,0,0,0,0,0,0,0
103775,A,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
103776,B,sms,low,4,paystub,1,0,0,1,0,0,0,0
103777,B,email,low,4,paystub,1,0,0,0,0,0,0,0
103778,A,sms,high,4,paystub,1,0,0,0,1,0,0,0
103779,A,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
103780,B,email,low,1,both,1,0,0,0,0,0,0,0
103781,A,sms,medium,5,paystub,1,0,0,0,0,0,0,0
103782,original,sms,low,1,paystub,1,0,0,0,0,0,0,0
103783,original,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
103784,B,sms,high,4,paystub,1,0,0,0,0,0,0,0
103785,B,sms,medium,2,bank_statement,1,0,0,1,1,0,0,0
103786,original,sms,medium,2,paystub,1,1,0,0,0,0,0,0
103787,A,sms,low,1,both,1,0,0,0,0,0,0,0
103788,A,sms,medium,5,bank_statement,1,0,0,0,1,0,0,0
103789,original,sms,medium,2,paystub,1,0,0,0,0,0,0,0
103790,B,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
103791,original,email,medium,2,bank_statement,1,0,1,0,0,0,0,0
103792,original,sms,high,1,paystub,1,0,0,0,0,0,0,0
103793,A,sms,low,3,paystub,1,0,1,1,1,0,0,0
103794,B,email,low,2,paystub,1,1,0,0,0,0,0,0
103795,original,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
103796,A,sms,high,1,paystub,1,0,0,1,0,0,0,0
103797,A,sms,high,1,bank_statement,0,0,0,0,0,0,0,0
103798,original,email,medium,1,bank_statement,1,0,0,0,0,0,0,0
103799,original,sms,high,2,both,1,1,0,1,0,0,0,0
103800,A,sms,medium,4,bank_statement,1,1,0,0,0,0,0,0
103801,original,sms,low,1,bank_statement,1,0,1,0,0,0,0,0
103802,B,sms,medium,1,bank_statement,1,0,0,0,0,0,0,0
103803,B,sms,low,2,both,1,0,1,0,0,0,0,0
103804,B,sms,low,3,paystub,1,0,0,0,0,0,0,0
103805,original,sms,low,4,paystub,1,0,0,0,0,0,0,0
103806,B,sms,low,5,paystub,1,0,0,1,1,0,0,0
103807,A,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103808,A,email,low,1,paystub,1,1,0,0,0,0,0,0
103809,original,email,low,1,paystub,1,0,0,0,0,0,0,0
103810,original,sms,low,2,bank_statement,1,0,0,0,0,0,0,0
103811,B,sms,medium,4,both,1,0,0,0,0,0,0,0
103812,A,sms,medium,3,both,1,1,0,0,0,0,0,0
103813,original,sms,high,1,bank_statement,1,0,0,0,0,0,0,0
103814,A,email,high,4,paystub,1,0,0,1,1,0,0,0
103815,original,sms,low,4,both,1,0,0,1,1,0,0,0
103816,A,sms,medium,4,both,1,0,0,0,0,0,0,0
103817,A,email,low,2,both,1,0,0,0,0,0,0,0
103818,B,email,low,1,bank_statement,1,1,0,1,1,0,0,0
103819,B,sms,medium,1,paystub,1,0,0,0,0,0,0,0
103820,A,sms,medium,2,paystub,1,0,0,1,0,0,0,0
103821,A,sms,high,2,both,1,0,0,0,0,0,0,0
103822,A,email,medium,4,paystub,1,0,0,1,0,0,0,0
103823,B,email,low,2,paystub,1,0,0,0,0,0,0,0
103824,original,sms,high,3,bank_statement,1,0,0,0,0,0,0,0
103825,original,sms,medium,4,paystub,1,0,0,0,0,0,0,0
103826,original,sms,high,2,both,1,0,0,0,0,0,0,0
103827,A,sms,medium,2,paystub,1,0,0,0,0,0,0,0
103828,A,sms,low,3,paystub,1,0,0,0,0,0,0,0
103829,B,sms,low,3,both,1,0,0,0,1,0,0,0
103830,original,sms,low,5,paystub,1,0,0,0,0,0,0,0
103831,A,email,low,4,both,1,0,0,0,0,0,0,0
103832,B,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
103833,B,sms,medium,3,bank_statement,1,0,0,1,1,0,0,0
103834,A,sms,high,1,paystub,1,0,0,0,0,0,0,0
103835,A,email,high,4,bank_statement,1,0,0,0,0,0,0,0
103836,original,sms,medium,5,paystub,1,0,0,0,0,0,0,0
103837,B,email,low,2,both,1,0,0,1,0,0,0,0
103838,original,sms,low,2,paystub,1,0,0,0,0,0,0,0
103839,B,email,medium,2,paystub,1,0,0,0,0,0,0,0
103840,B,email,low,5,both,1,0,0,1,0,0,0,0
103841,A,sms,high,1,bank_statement,1,0,0,0,1,0,0,1
103842,original,email,high,3,bank_statement,1,0,0,0,0,0,0,0
103843,A,sms,low,4,bank_statement,1,0,0,0,0,0,0,0
103844,A,sms,medium,4,paystub,1,0,0,1,1,0,0,0
103845,original,sms,low,3,paystub,1,0,1,0,0,0,0,0
103846,A,sms,medium,5,both,1,0,0,0,0,0,0,1
103847,B,email,low,1,paystub,1,0,0,0,0,0,0,0
103848,A,email,low,1,paystub,1,0,0,0,0,0,0,0
103849,B,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
103850,original,sms,medium,1,paystub,1,0,1,1,0,0,0,0
103851,A,sms,medium,2,bank_statement,1,0,0,0,0,0,0,0
103852,original,sms,medium,1,bank_statement,1,1,0,0,0,0,0,0
